fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2017-03-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,2","0,0","6,5",04:30,"22,0",15:30,16,"0,3","5,3",14:20,"8,7","948,7",10,"946,3",03
2017-03-08,2030,SORIA,SORIA,1082,"12,0","0,0","2,3",07:20,"21,7",16:00,19,"1,4","5,0",Varias,"10,1","904,8",24,"902,7",00
2017-03-08,4560Y,ALAJAR,HUELVA,572,"19,0","0,0","12,2",06:20,"25,9",15:00,,"2,2",,,,"959,3",09,"957,3",Varias
2017-03-08,1050J,ELGOIBAR,GIPUZKOA,120,"13,4","0,0","10,2",07:00,"16,7",11:50,04,"1,9","6,1",14:00,,"1015,9",12,"1013,8",Varias
2017-03-08,0149X,MANRESA,BARCELONA,291,"12,4","0,0","5,6",02:40,"19,3",16:20,29,"1,4","7,2",14:30,"2,5","992,0",10,"987,4",01
2017-03-08,8309X,UTIEL,VALENCIA,758,"16,1","0,0","7,0",02:40,"25,2",14:40,33,"3,1","8,9",05:50,"10,7","940,4",22,"936,4",03
2017-03-08,1393,CABO VILAN,A CORUÑA,50,"12,4","0,0","9,4",23:00,"15,3",14:10,21,"2,8","10,8",06:30,,,,,
2017-03-08,1495,VIGO AEROPUERTO,PONTEVEDRA,261,"13,2","0,0","9,3",05:49,"17,2",16:08,04,"0,8","6,1",10:42,,"998,6",Varias,"994,7",24
2017-03-08,1249X,OVIEDO,ASTURIAS,336,"11,6","0,0","7,4",05:10,"15,8",13:50,05,"1,7","6,9",15:50,"8,9","988,6",12,"986,5",04
2017-03-08,5582A,LOJA,GRANADA,594,"18,3",,"10,0",05:50,"26,6",14:50,11,"2,2","9,2",03:20,,"957,5",Varias,"954,6",17
2017-03-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","0,0","11,4",07:00,"23,3",14:50,99,"2,8","10,8",Varias,"11,0","1027,4",24,"1022,3",Varias
2017-03-08,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"18,8","0,0","16,4",06:50,"21,3",12:38,02,"4,7","7,8",18:02,"10,7","1017,2",Varias,"1012,9",19
2017-03-08,3576X,VALENCIA DE ALCÁNTARA,CACERES,445,"13,8","0,0","5,2",06:50,"22,4",15:30,07,"2,5","7,5",13:00,,"975,0",10,"972,6",Varias
2017-03-08,2870,SALAMANCA,SALAMANCA,775,"13,2","0,0","2,8",07:00,"23,6",14:50,08,"1,1","4,2",14:00,,"939,6",11,"937,1",Varias
2017-03-08,9201K,JACA,HUESCA,823,"12,0","0,0","5,6",Varias,"18,5",14:20,33,"1,4","8,6",00:20,,,,,
2017-03-08,1351,ESTACA DE BARES,A CORUÑA,80,"13,6","0,0","11,2",23:59,"15,9",15:40,26,"7,5","12,2",04:40,,"1017,7",13,"1015,5",05
2017-03-08,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"10,7","0,0","3,3",02:50,"18,1",14:00,26,"1,7","10,0",00:10,,"859,0",22,"856,3",03
2017-03-08,1631E,A POBRA DE TRIVES,OURENSE,840,"11,2","0,0","2,1",06:50,"20,2",15:00,30,"1,4","4,2",03:20,"9,3","931,3",09,"929,1",17
2017-03-08,7012C,CARTAGENA,MURCIA,17,"18,2","0,0","13,4",23:59,"23,1",09:50,14,"1,4","7,2",12:20,,,,,
2017-03-08,1057B,MACHICHACO,BIZKAIA,93,,"0,0",,,,,28,"0,3","13,1",01:20,,,,,
2017-03-08,C229J,PÁJARA,LAS PALMAS,15,"21,0","0,0","13,7",07:20,"28,3",14:00,10,"2,5","14,4",22:40,,"1018,7",11,"1014,8",17
2017-03-08,2374X,CARRIÓN DE LOS CONDES,PALENCIA,830,"10,3","0,0","0,2",07:00,"20,4",16:30,22,"0,8","6,1",14:10,"7,7","934,0",10,"931,5",17
2017-03-08,6332X,CARBONERAS,ALMERIA,16,"18,0","0,0","13,4",03:00,"22,6",10:40,,,,,"11,1","1023,8",22,"1018,7",03
2017-03-08,1484C,PONTEVEDRA,PONTEVEDRA,108,"13,1","0,0","9,0",05:20,"17,2",15:20,99,"1,4","5,3",Varias,"5,5","1015,9",11,"1011,9",Varias
2017-03-08,0252D,ARENYS DE MAR,BARCELONA,74,"12,7","0,0","7,7",02:20,"17,7",11:40,23,"1,4","6,4",07:10,,,,,
2017-03-08,5911A,GRAZALEMA,CADIZ,913,"15,8","0,0","7,0",02:00,"24,7",13:10,21,"2,5","8,6",23:30,,"921,6",21,"919,2",Varias
2017-03-08,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"12,4",Ip,"7,1",23:59,"17,6",16:06,99,"1,1","4,7",Varias,"6,2","986,0",Varias,"982,6",24
2017-03-08,0201D,BARCELONA,BARCELONA,6,"17,0","0,0","13,9",01:00,"20,2",11:40,20,"3,3","7,8",11:50,,,,,
2017-03-08,9091O,FORONDA-TXOKIZA,ARABA/ALAVA,513,"13,7","0,0","6,5",07:10,"20,9",15:50,04,"1,1","7,8",16:14,"8,7","968,2",Varias,"966,9",15
2017-03-08,3365A,TALAVERA DE LA REINA,TOLEDO,372,"14,0","0,0","4,6",07:10,"23,3",16:30,,,,,,"985,2",09,"982,0",Varias
2017-03-08,5298X,ANDÚJAR,JAEN,202,"16,4","0,0","5,3",06:20,"27,5",16:20,11,"1,1","6,4",12:00,,"1002,6",09,"998,7",Varias
2017-03-08,6000A,MELILLA,MELILLA,52,"16,8","0,0","11,6",06:40,"21,9",10:10,08,"1,9","5,0",13:10,"10,7","1020,5",23,"1016,9",03
2017-03-08,5973,CÁDIZ,CADIZ,2,"18,6","0,0","13,0",06:50,"24,3",14:20,10,"4,7","15,8",14:50,,"1024,3",10,"1021,9",05
2017-03-08,2916A,VITIGUDINO,SALAMANCA,769,"13,6","0,0","3,4",05:40,"23,7",16:10,10,"0,6","5,8",09:50,"10,7","939,0",Varias,"936,8",17
2017-03-08,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1860,"9,2","0,0","3,5",01:00,"14,9",14:00,21,"2,2","6,9",22:40,"8,2","831,8",22,"829,0",04
2017-03-08,9771C,LLEIDA,LLEIDA,185,"16,3","0,0","10,0",06:30,"22,6",15:20,22,"2,8","8,6",12:10,"9,8","1003,4",Varias,"998,0",00
2017-03-08,9390,DAROCA,ZARAGOZA,779,"11,8","0,0","2,0",07:00,"21,6",16:00,30,"0,8","5,0",13:40,"8,0","938,5",03,"936,2",00
2017-03-08,2614,ZAMORA,ZAMORA,656,"12,6","0,0","3,1",07:20,"22,0",16:00,10,"0,8","3,6",11:40,"10,0","952,5",09,"949,4",17
2017-03-08,1208H,"GIJÓN, PUERTO",ASTURIAS,5,"13,0","0,0","10,2",05:00,"15,8",16:00,,,,,"0,0","1027,7",13,"1025,8",04
2017-03-08,1037Y,ZUMARRAGA,GIPUZKOA,420,"13,2","0,0","8,5",07:00,"17,8",14:10,28,"0,8","8,1",00:10,,"977,9",21,"976,3",15
2017-03-08,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,381,"15,5","0,0","6,4",06:40,"24,6",15:50,09,"4,7","9,2",10:30,"11,3","982,5",09,"979,4",17
2017-03-08,8523X,VINARÒS,CASTELLON,111,"15,8","0,0","10,4",22:50,"21,3",10:30,34,"1,9","16,1",00:50,,,,,
2017-03-08,9001D,REINOSA,CANTABRIA,870,"10,7","0,0","2,7",23:59,"18,7",14:10,06,"1,7","5,6",14:50,,"927,2",10,"925,4",14
2017-03-08,8096,CUENCA,CUENCA,948,"15,2","0,0","6,3",05:10,"24,0",14:50,36,"1,4","7,2",04:00,"8,7","920,2",23,"917,2",04
2017-03-08,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,"17,3","0,0","11,1",02:27,"23,5",16:07,33,"2,8","9,7",06:12,"10,2","1025,5",Varias,"1020,9",03
2017-03-08,1542,PUERTO DE LEITARIEGOS,ASTURIAS,1530,"10,3","0,0","3,0",00:10,"17,6",13:40,13,"1,4","7,8",13:10,"8,9","858,1",22,"856,5",04
2017-03-08,1111X,SANTANDER,CANTABRIA,52,"14,0","0,0","12,1",06:50,"15,8",11:30,09,"2,2","6,1",22:20,"3,5","1022,1",12,"1020,5",05
2017-03-08,4642E,"HUELVA, RONDA ESTE",HUELVA,19,"17,4","0,0","8,6",07:00,"26,2",15:45,09,"1,7","8,9",11:10,"11,1","1023,2",10,"1020,4",17
2017-03-08,2422,VALLADOLID,VALLADOLID,735,"12,4","0,0","3,2",06:50,"21,5",15:40,23,"0,8","3,1",15:00,"9,4","943,9",11,"941,1",17
2017-03-08,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,1","0,0","16,8",04:50,"21,4",12:56,99,"5,3","8,3",Varias,"8,9","1015,6",00,"1011,7",18
2017-03-08,9091R,VITORIA GASTEIZ AEROPUERTO,ARABA/ALAVA,513,"13,6","0,1","5,1",06:54,"22,0",15:26,04,"1,1","7,8",16:14,"10,5","968,7",Varias,"966,6",15
2017-03-08,4549Y,AYAMONTE,HUELVA,2,"19,0","0,0","11,7",23:59,"26,4",14:40,08,"1,4","8,9",10:10,,"1024,2",Varias,"1021,6",16
2017-03-08,3130C,SIGÜENZA,GUADALAJARA,1005,,,,,,,,,,,"9,9",,,,
2017-03-08,2737E,LAGUNAS DE SOMOZA,LEON,1020,"8,0","0,0","-2,5",06:30,"18,4",15:30,17,"1,1","6,7",15:10,,"912,3",11,"910,4",05
2017-03-08,1210X,CABO PEÑAS,ASTURIAS,100,"12,9","0,0","10,5",06:20,"15,3",15:50,32,"1,7","6,4",14:40,,,,,
2017-03-08,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"15,8","0,0","10,3",23:46,"21,2",11:41,02,"3,3","10,8",Varias,"10,2","1025,7",Varias,"1020,0",00
2017-03-08,C439J,GÜÍMAR,STA. CRUZ DE TENERIFE,115,"21,2","0,0","15,3",08:00,"27,2",11:30,04,"3,6","5,6",01:30,,"1005,9",01,"1002,4",17
2017-03-08,3469A,CÁCERES,CACERES,394,"14,6","0,0","6,6",07:20,"22,6",16:40,12,"1,1","5,3",12:05,"10,7","981,8",11,"978,9",17
2017-03-08,8050X,JÁVEA/ XÀBIA,ALICANTE,15,"15,4","0,0","9,8",23:50,"20,9",11:00,09,"1,9","7,2",11:20,"9,8","1026,1",Varias,"1021,0",04
2017-03-08,6001,TARIFA,CADIZ,32,"16,7","0,0","12,0",00:10,"21,4",13:40,08,"8,1","17,8",18:40,,,,,
2017-03-08,9263D,PAMPLONA AEROPUERTO,NAVARRA,459,"13,2","0,0","6,6",23:54,"19,8",15:53,34,"1,7","7,2",01:51,"8,7","975,3",Varias,"973,0",17
2017-03-08,3044X,CAÑIZARES,CUENCA,940,"12,5","0,0","1,0",06:20,"24,0",15:40,,,,,,"922,0",12,"917,6",02
2017-03-08,3195,"MADRID, RETIRO",MADRID,667,"14,7","0,0","7,8",06:50,"21,6",16:30,99,"1,1","3,3",Varias,,"951,1",10,"948,5",03
2017-03-08,B893,"MENORCA, AEROPUERTO",ILLES BALEARS,91,"14,5","0,0","9,8",21:30,"19,2",11:49,36,"4,7","11,7",11:01,"10,3","1016,8",Varias,"1011,8",00
2017-03-08,9573X,ALCAÑIZ,TERUEL,334,"14,5","0,0","8,1",23:59,"20,9",15:00,28,"1,9","14,7",01:30,,,,,
2017-03-08,8416,VALENCIA,VALENCIA,11,"17,5","0,0","13,3",,"21,7",,,,,,"8,6",,,,
2017-03-08,7119B,CARAVACA DE LA CRUZ,MURCIA,643,"14,8","0,0","6,2",07:00,"23,5",14:00,26,"1,4","6,1",07:20,"7,6","953,4",22,"950,3",Varias
2017-03-08,0255B,SANTA SUSANNA,BARCELONA,40,"11,1","0,0","5,1",01:00,"17,1",12:40,22,"0,8","4,4",11:00,,,,,
2017-03-08,5612B,LA RODA DE ANDALUCÍA,SEVILLA,410,"15,6","0,0","6,3",07:20,"25,0",14:00,19,"3,1","9,7",15:10,,"977,7",22,"975,3",05
2017-03-09,4358X,DON BENITO,BADAJOZ,273,"19,3","0,0","11,2",06:10,"27,4",15:30,10,"2,2","5,8",15:40,"10,3","994,6",09,"990,4",17
2017-03-09,4220X,PUEBLA DE DON RODRIGO,CIUDAD REAL,485,"14,6","0,0","2,6",07:20,"26,6",15:40,99,"1,4","5,0",13:30,,,,,
2017-03-09,C447A,TENERIFE NORTE AEROPUERTO,STA. CRUZ DE TENERIFE,632,"24,2","0,0","18,5",00:15,"29,9",15:01,99,"3,1","10,3",Varias,"10,7","948,1",00,"945,8",17
2017-03-09,9698U,TALARN,LLEIDA,807,"16,2","0,0","7,4",06:00,"25,0",16:00,21,"1,9","8,3",15:40,"9,3","933,3",Varias,"929,3",16
2017-03-09,4410X,MÉRIDA,BADAJOZ,228,"18,4","0,0","9,2",06:50,"27,5",15:00,09,"2,2","6,1",12:30,,,,,
2017-03-09,1331A,CASTROPOL,ASTURIAS,40,"12,4","0,0","6,2",04:30,"18,5",14:40,20,"1,7","5,8",23:20,,,,,
2017-03-09,1690A,OURENSE,OURENSE,143,"16,7","0,0","4,7",04:10,"28,7",16:40,27,"0,3","4,4",15:30,"7,4","1009,1",09,"1003,5",17
2017-03-09,0002I,VANDELLÒS  ,TARRAGONA,32,"17,9","0,0","9,3",02:40,"26,5",13:20,31,"1,1","9,7",10:00,,,,,
2017-03-09,8489X,VILLAFRANCA DEL CID/VILLAFRANCA,CASTELLON,1131,,"0,0","3,1",05:50,,13:50,30,"2,8","11,1",15:50,"10,8","899,6",10,"896,9",16
2017-03-09,8025,ALICANTE/ALACANT,ALICANTE,81,"19,0","0,0","10,5",03:30,"27,4",13:30,20,"1,4","5,3",11:40,"11,1","1017,6",00,"1012,5",24
2017-03-09,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,35,"24,4","0,0","16,5",04:00,"32,4",15:30,22,"1,4","6,9",14:50,"10,9","1013,3",00,"1009,8",16
2017-03-09,9784P,BIELSA,HUESCA,990,,"0,0","3,6",06:20,,13:20,99,"1,7","7,2",11:40,,"914,1",00,"910,5",Varias
2017-03-09,2331,BURGOS AEROPUERTO,BURGOS,891,"11,4","0,0","0,4",06:40,"22,5",15:40,24,"2,8","8,6",13:50,"11,3","925,1",Varias,"922,7",Varias
2017-03-09,9434,ZARAGOZA AEROPUERTO,ZARAGOZA,249,"16,3","0,0","6,9",06:00,"25,7",16:10,32,"2,8","6,7",10:00,"11,2","996,9",Varias,"992,1",16
2017-03-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"13,0",Ip,"9,6",23:59,"16,4",Varias,05,"1,4","10,3",13:30,"6,1","1027,7",00,"1024,9",24
2017-03-09,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"11,8","0,0","6,1",05:27,"17,5",13:30,11,"3,9","8,3",13:34,"10,6","1011,9",00,"1007,9",24
2017-03-09,9394X,CALATAYUD,ZARAGOZA,600,,"0,0","3,0",06:50,,15:40,29,"1,1","8,9",15:00,,"960,6",08,"954,8",Varias
2017-03-09,3094B,TARANCÓN,CUENCA,808,"18,8","0,0","11,4",07:00,"26,3",15:50,33,"1,1","5,0",15:20,"10,8","933,8",Varias,"930,9",17
2017-03-09,1059X,PUNTA GALEA,BIZKAIA,90,"12,5","0,0","9,2",23:59,"15,8",13:10,06,"1,9","6,4",14:10,,"1018,0",Varias,"1015,2",17
2017-03-09,1207U,"GIJÓN, CAMPUS",ASTURIAS,26,"13,0","0,0","7,1",23:59,"18,9",15:30,02,"1,9","7,5",13:10,"9,8","1023,9",Varias,"1020,2",24
2017-03-09,6367B,HUERCAL OVERA,ALMERIA,300,"17,2","0,0","7,5",06:40,"27,0",11:40,24,"0,8","6,7",15:40,,"993,0",01,"989,1",17
2017-03-09,7228,"ALCANTARILLA, BASE AÉREA",MURCIA,75,"19,1","0,0","7,8",06:30,"30,4",15:30,27,"2,2","6,7",18:10,"9,8","1019,0",Varias,"1014,5",17
2017-03-09,7002Y,ÁGUILAS,MURCIA,26,"16,0","0,0","11,2",04:30,"20,9",14:10,20,"1,4","6,1",12:20,"11,3","1024,4",01,"1019,8",24
2017-03-09,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,32,,"0,0",,,,,11,"1,9","9,7",15:30,,"1012,7",01,"1009,1",17
2017-03-09,3191E,COLMENAR VIEJO,MADRID,1004,"17,4","0,0","11,9",06:50,"23,0",15:00,20,"1,9","8,3",14:30,"10,3","913,9",10,"911,5",Varias
2017-03-09,0016A,REUS AEROPUERTO,TARRAGONA,71,"15,6","0,0","7,5",04:45,"23,6",10:48,99,"1,7","6,1",Varias,"10,9","1017,3",00,"1012,4",24
2017-03-09,8058X,OLIVA,VALENCIA,5,"17,4","0,0","7,7",06:30,"27,2",17:00,12,"0,8","5,3",12:40,,,,,
2017-03-09,0367,GIRONA AEROPUERTO,GIRONA,143,"13,2","0,0","5,4",06:03,"21,1",13:48,19,"1,7","6,1",14:35,"10,4","1010,1",00,"1005,4",18
2017-03-09,7247X,PINOSO ,ALICANTE,575,"15,6","0,0","3,2",06:00,"27,9",15:40,19,"1,1","5,0",17:10,,,,,
2017-03-09,3200,GETAFE,MADRID,620,"16,2","0,0","7,0",06:30,"25,4",16:00,22,"0,8","4,7",16:50,"10,7","956,5",10,"952,7",17
2017-03-09,4103X,TOMELLOSO,CIUDAD REAL,662,"15,2","0,0","3,5",06:00,"26,9",15:40,02,"1,7","4,7",14:30,"10,7","951,6",Varias,"947,9",Varias
2017-03-09,3175,TORREJÓN DE ARDOZ,MADRID,607,"14,6","0,0","3,3",06:20,"26,0",15:30,99,"1,4","6,1",Varias,"9,9","957,3",10,"953,3",16
2017-03-09,3129,MADRID AEROPUERTO,MADRID,609,"14,2","0,0","3,3",06:16,"25,1",15:04,21,"1,7","8,3",16:05,"10,8","960,9",08,"956,5",16
2017-03-09,4067,MADRIDEJOS,TOLEDO,690,"14,4","0,0","2,8",05:40,"26,0",16:00,09,"1,4","6,9",13:30,"11,2","947,6",10,"944,2",Varias
2017-03-09,C689E,MASPALOMAS,LAS PALMAS,6,"24,2","0,0","18,6",04:20,"29,7",17:00,07,"5,0","11,9",01:20,,,,,
2017-03-09,1014A,SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,4,"12,1","0,0","7,5",06:21,"16,7",12:56,99,"1,9","5,8",Varias,"9,7","1027,9",Varias,"1024,8",17
2017-03-09,7031X,SAN JAVIER AEROPUERTO,MURCIA,4,"16,8","0,0","9,2",04:54,"24,3",11:24,21,"3,3","8,3",Varias,"11,3","1027,6",00,"1022,6",24
2017-03-09,7209,LORCA,MURCIA,312,"17,4","0,0","6,5",06:00,"28,2",14:20,18,"0,6","5,6",16:10,,,,,
2017-03-09,3519X,PLASENCIA,CACERES,415,"19,5","0,0","11,7",06:20,"27,3",16:00,11,"1,1","8,1",07:40,,,,,
2017-03-09,2755X,BENAVENTE,ZAMORA,715,"13,4","0,0","2,3",05:50,"24,4",15:50,17,"0,8","6,1",14:00,"10,1","945,3",09,"941,5",17
2017-03-09,8175,ALBACETE BASE AÉREA,ALBACETE,702,"14,7","0,0","4,0",07:00,"25,4",16:00,18,"1,4","4,7",21:03,"11,5","946,4",10,"943,3",17
2017-03-09,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,626,"14,6","0,0","4,7",07:00,"24,4",16:40,01,"0,8","3,9",15:00,,,,,
2017-03-09,6277B,ADRA,ALMERIA,8,"17,9",,"14,4",05:00,"21,4",15:50,88,"1,4","6,4",07:00,,"1028,7",01,"1023,0",Varias
2017-03-09,9170,LOGROÑO AEROPUERTO,LA RIOJA,353,,"0,0","5,1",05:53,,15:32,99,"1,7","5,8",Varias,"11,1","984,9",01,"980,1",16
2017-03-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,"21,4","0,1","15,5",06:50,"27,3",12:20,14,"0,8","8,3",11:50,,"1009,7",01,"1006,4",17
2017-03-09,9111,BELORADO,BURGOS,820,"15,2","0,0","5,9",06:00,"24,5",14:00,29,"1,9","9,2",13:40,,,,,
2017-03-09,7031,SAN JAVIER AEROPUERTO,MURCIA,4,"16,6","0,0","8,8",,"24,5",,,,,,,,,,
2017-03-09,5181D,ARROYO DEL OJANCO,JAEN,580,"18,4","0,0","7,7",06:30,"29,2",16:00,24,"0,8","5,3",17:10,,"953,8",11,"951,0",24
2017-03-09,B691Y,SA POBLA,ILLES BALEARS,40,"16,1","0,0","6,6",06:30,"25,6",13:30,05,"1,4","7,2",14:00,"10,6","1022,9",00,"1017,9",24
2017-03-09,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,40,"12,0","0,1","8,5",23:59,"15,4",12:10,07,"3,1","8,6",13:20,,"1022,9",00,"1019,5",24
2017-03-09,3260B,TOLEDO,TOLEDO,515,"16,6","0,0","5,7",07:00,"27,6",15:50,10,"1,9","4,4",07:30,"11,2","968,2",09,"964,0",Varias
2017-03-09,1249I,OVIEDO,ASTURIAS,336,"13,4","0,0","6,4",04:20,"20,4",14:50,10,"1,1","3,6",14:50,"8,4","986,8",00,"983,6",24
2017-03-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"14,8","0,0","4,1",07:00,"25,4",15:40,,,,,,,,,
2017-03-09,1283U,CABO BUSTO,ASTURIAS,60,"11,2","0,0","7,4",06:50,"14,9",13:20,05,"4,4","10,8",14:00,"10,9","1019,3",00,"1015,2",24
2017-03-09,C430E,IZAÑA,STA. CRUZ DE TENERIFE,2371,"11,6","0,0","8,2",05:20,"15,1",12:30,17,"10,3","18,6",12:40,"11,5","772,7",12,"770,7",05
2017-03-09,1083L,CASTRO URDIALES,CANTABRIA,45,"12,4","0,1","10,0",23:10,"14,9",09:40,99,"2,2","8,3",13:50,,,,,
2017-03-09,2117D,ARANDA DE DUERO,BURGOS,790,"13,0","0,0","0,6",03:20,"25,4",14:20,31,"1,4","6,9",14:40,"7,9","937,1",Varias,"933,9",Varias
2017-03-09,5514,GRANADA BASE AÉREA,GRANADA,687,"15,0","0,0","5,1",04:30,"25,0",Varias,,"2,8",,,"9,0","947,4",Varias,"944,4",Varias
2017-03-09,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"13,0","0,0","8,4",02:10,"17,6",12:20,34,"9,7","15,6",06:00,,,,,
2017-03-09,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960,"11,6","0,0","7,6",21:10,"15,5",13:40,19,"5,0","11,7",04:50,"0,0","814,9",10,"813,2",18
2017-03-09,2661B,LEÓN AEROPUERTO,LEON,912,"11,7","0,0","0,7",06:46,"22,7",16:10,18,"2,8","7,2",12:35,"11,3","922,8",Varias,"919,8",16
2017-03-09,5860E,"MOGUER, EL ARENOSILLO",HUELVA,41,"19,4","0,0","10,3",23:40,"28,6",15:00,06,"2,8","9,2",12:10,,,,,
2017-03-09,2465,SEGOVIA,SEGOVIA,1005,,"0,0","7,6",05:40,,15:40,99,"2,2","5,8",Varias,"11,0","913,0",10,"910,4",16
2017-03-09,B228,"PALMA DE MALLORCA, PUERTO",ILLES BALEARS,3,"18,8","0,0","11,3",02:50,"26,4",12:50,27,"1,7","8,3",12:10,"9,7","1025,6",00,"1021,0",18
2017-03-09,B013X,"ESCORCA, LLUC",ILLES BALEARS,490,"13,6","0,0","4,7",04:10,"22,6",12:10,12,"0,6","6,4",10:30,,,,,
2017-03-09,4090Y,SAN CLEMENTE,CUENCA,728,"15,3","0,0","4,3",06:40,"26,3",15:30,10,"2,2","5,6",07:10,,"944,0",09,"940,5",17
2017-03-09,0324A,RIPOLL,GIRONA,675,"14,0","0,0","3,8",06:40,"24,1",14:40,,,,,,,,,
2017-03-09,5995B,VEJER DE LA FRONTERA,CADIZ,186,"18,0","0,0","14,2",03:30,"21,9",14:00,10,"5,0","15,3",12:40,,,,,
2017-03-09,1473A,PADRÓN,A CORUÑA,100,"15,2","0,0","5,2",07:00,"25,2",15:00,08,"2,5","8,3",09:30,,,,,
2017-03-09,2811A,NAVARREDONDA DE GREDOS,AVILA,1525,"13,6","0,2","5,0",00:10,"22,2",12:40,12,"1,1","6,7",13:20,,,,,
2017-03-09,1024E,"DONOSTIA/SAN SEBASTIÁN, IGUELDO",GIPUZKOA,251,"11,2","0,0","8,5",06:50,"13,8",15:10,07,"1,7","6,1",14:10,"9,0","997,3",00,"994,6",24
2017-03-09,9619,LA SEU D'URGELL,LLEIDA,677,"13,8","0,0","1,4",06:40,"26,2",14:50,,,,,,,,,
2017-03-09,5427X,DOÑA MENCÍA,CORDOBA,650,"18,6","0,0","12,8",05:30,"24,3",16:50,16,"1,9","5,8",06:30,,,,,
2017-03-09,1111,SANTANDER,CANTABRIA,52,"13,1","0,0","11,2",Varias,"15,0",10:20,07,"6,1","11,9",13:41,"8,0","1021,2",00,"1018,3",24
2017-03-09,2503X,OLMEDO,VALLADOLID,740,,"0,0","1,7",07:00,,15:20,99,"0,8","3,6",15:50,,"937,1",09,"930,6",22
2017-03-09,1082,BILBAO AEROPUERTO,BIZKAIA,42,"15,2","0,0","8,2",23:24,"22,3",12:59,30,"1,4","7,2",14:19,"9,5","1023,4",Varias,"1020,2",16
2017-03-09,B569X,CAPDEPERA,ILLES BALEARS,66,"15,8",,"11,4",05:30,"20,3",12:50,88,"1,9","4,7",00:10,,,,,
2017-03-09,7145D,CIEZA,MURCIA,265,"18,4","0,0","7,5",06:50,"29,2",16:00,27,"2,5","6,1",09:30,,,,,
2017-03-09,5402,CÓRDOBA AEROPUERTO,CORDOBA,90,"19,8","0,0","10,7",00:05,"28,9",16:05,08,"1,4","7,2",10:03,"10,3","1016,3",10,"1011,7",17
2017-03-09,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"13,8",Ip,"3,4",07:03,"24,3",13:17,99,"2,5","8,9",12:31,,"1014,3",00,"1010,4",24
2017-03-09,5641X,ÉCIJA,SEVILLA,130,"18,4","0,0","8,7",04:00,"28,1",15:00,12,"1,9","7,2",14:30,,"1011,7",09,"1007,5",16
2017-03-09,4148,VISO DEL MARQUÉS,CIUDAD REAL,778,"15,4","0,0","5,8",06:50,"24,9",15:40,36,"0,8","5,0",14:10,,"936,6",09,"931,5",16
2017-03-09,1002Y,"BAZTAN, IRURITA ",NAVARRA,183,"14,2","0,0","5,4",23:59,"23,1",15:00,10,"0,0","5,3",16:50,,,,,
2017-03-09,6058I,ESTEPONA,MALAGA,11,"18,6","0,0","14,3",23:59,"23,0",13:10,99,"2,5","9,2",Varias,"10,9","1026,6",10,"1023,1",17
2017-03-09,9898,HUESCA AEROPUERTO,HUESCA,546,"15,7","0,0","7,9",06:40,"23,5",14:50,30,"1,7","7,5",12:40,"10,7","961,7",Varias,"958,1",16
2017-03-09,9569A,CALANDA,TERUEL,466,"18,2","0,0","11,2",05:40,"25,1",16:00,24,"3,1","8,9",22:50,,"972,5",Varias,"968,9",16
2017-03-09,1505,LUGO AEROPUERTO,LUGO,445,"13,5","0,0","1,6",07:20,"25,4",16:20,26,"1,4","9,2",13:50,"10,5","974,5",09,"970,9",17
2017-03-09,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,916,"13,1","0,0","4,4",,"21,8",,,,,,,,,,
2017-03-09,7096B,HELLÍN,ALBACETE,605,"17,8","0,0","8,5",01:50,"27,1",15:50,32,"0,8","4,7",05:00,,"955,5",09,"947,4",17
2017-03-09,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"17,5","0,0","7,1",05:44,"27,9",14:05,10,"2,8","9,2",Varias,"11,1","1021,3",00,"1018,1",16
